# MJD,Non_Corr_Flux,Corr_Flux,Eflux,Telescope
5.799497163000000000e+04,1.070282806649937690e+00,9.984219836253201974e-01,9.157537908692437584e-03,5.000000000000000000e+00
5.799597033999999985e+04,1.034423906273773897e+00,1.011920419904293933e+00,9.284931950938513437e-03,5.000000000000000000e+00
5.799597071999999753e+04,1.019291843255566210e+00,9.959870957431058436e-01,9.140684627681782901e-03,5.000000000000000000e+00
5.799602909999992698e+04,1.002932566776967072e+00,9.911639017747760905e-01,1.888782306372005504e-02,2.000000000000000000e+00
5.799697000999999727e+04,1.034423906273773897e+00,9.780823407716411344e-01,1.006401812633362335e-02,5.000000000000000000e+00
5.799697039000000223e+04,9.997664273613560137e-01,9.715912436304466882e-01,9.999341719750753921e-03,5.000000000000000000e+00
5.799797007999999914e+04,9.933414290026263416e-01,1.017931909502805876e+00,9.388122010162170197e-03,5.000000000000000000e+00
5.799797045999999682e+04,1.000687670453200617e+00,1.015082999752730641e+00,9.362217475330621153e-03,5.000000000000000000e+00
5.799897058999999717e+04,1.001609762432156492e+00,1.022930349028080332e+00,9.319201993367240075e-03,5.000000000000000000e+00
5.799897097000000213e+04,1.014608622638814683e+00,1.023870867869607792e+00,1.026056817453055089e-02,5.000000000000000000e+00
5.800297338000000309e+04,1.020231078204326680e+00,9.690802190340425115e-01,9.056882327297370236e-03,5.000000000000000000e+00
5.800297376000000077e+04,1.005306634874189919e+00,9.895380460746602269e-01,1.016649872007494709e-02,5.000000000000000000e+00
5.800397361999999703e+04,9.878671612947876879e-01,9.950676465685578398e-01,8.333380932503204469e-03,5.000000000000000000e+00
5.800397400000000198e+04,1.002532704080439485e+00,9.866361669117932331e-01,8.264588499831712273e-03,5.000000000000000000e+00
5.800497355999999854e+04,1.005306634874189919e+00,1.003301931084108922e+00,3.463875880687482950e-02,5.000000000000000000e+00
5.800497396000000299e+04,1.022112145296903751e+00,9.840296280708591414e-01,2.592846000521710492e-02,5.000000000000000000e+00
5.800597387999999773e+04,1.024940250896816174e+00,9.971630651104533838e-01,9.250787931726052113e-03,5.000000000000000000e+00
5.800597426000000269e+04,1.005306634874189919e+00,9.877816234836376275e-01,9.165976198182674423e-03,5.000000000000000000e+00
5.800697415999999794e+04,1.000687670453200617e+00,9.833491293797083088e-01,9.191337748511585123e-03,5.000000000000000000e+00
5.800697454000000289e+04,9.979264847137431227e-01,9.871034799082768485e-01,9.225262341204633690e-03,5.000000000000000000e+00
5.800797394999999960e+04,1.023996680636514611e+00,9.757462108007453061e-01,8.907969577312874546e-03,5.000000000000000000e+00
5.800797432999999728e+04,1.035377084787888258e+00,1.015495223388437562e+00,9.267844217434807047e-03,5.000000000000000000e+00
5.800799140000017360e+04,9.810061584579826688e-01,1.001245509115474608e+00,1.837307744842422638e-02,2.000000000000000000e+00
5.800996792000000278e+04,1.028723234560102728e+00,9.874385253111873650e-01,1.669749146926362629e-02,5.000000000000000000e+00
5.800996830999999656e+04,1.035377084787888258e+00,9.940724142610816161e-01,2.147368416272914596e-02,5.000000000000000000e+00
5.801096244999999908e+04,1.023053979036442795e+00,9.679997784581059195e-01,1.778315118999648087e-02,5.000000000000000000e+00
5.801096284000000014e+04,9.997664273613560137e-01,9.798373510734340597e-01,1.709748872883834481e-02,5.000000000000000000e+00
5.801196222000000125e+04,9.716247049735434738e-01,1.017018041532574912e+00,1.939090237546687787e-02,5.000000000000000000e+00
5.801196259999999893e+04,1.027776181647152010e+00,9.983918479817380787e-01,1.994350130710243960e-02,5.000000000000000000e+00
5.801396274000000267e+04,1.013674563778962145e+00,9.863955183663551951e-01,2.092698009240143153e-02,5.000000000000000000e+00
5.801396313999999984e+04,1.022112145296903751e+00,9.938349730242548308e-01,1.924855001618361663e-02,5.000000000000000000e+00
5.801496351999999752e+04,1.009946919466247817e+00,9.976452469291944292e-01,1.889722438450554612e-02,5.000000000000000000e+00
5.801496390000000247e+04,9.942567517262818066e-01,9.696662566141110995e-01,1.836529969892420830e-02,5.000000000000000000e+00
5.801596377999999822e+04,1.006232983036338124e+00,9.802941102066455858e-01,1.944455550917414607e-02,5.000000000000000000e+00
5.801696287000000302e+04,1.017415966569329422e+00,9.875065459987962813e-01,2.467984849474081158e-02,5.000000000000000000e+00
5.801796433000000252e+04,1.003456496180978430e+00,9.815205487593480216e-01,2.035666178691932296e-02,5.000000000000000000e+00
5.801898219999999856e+04,1.005306634874189919e+00,9.732580354531712441e-01,1.006401812633362335e-02,5.000000000000000000e+00
5.801898258000000351e+04,9.869577208920765621e-01,9.996399653852391376e-01,1.032693421117838670e-02,5.000000000000000000e+00
5.801996413000000030e+04,9.743131157137867593e-01,1.027685836753888360e+00,2.386265343140009376e-02,5.000000000000000000e+00
5.801996450999999797e+04,1.007160184789704482e+00,1.012273137617538232e+00,2.163249246779621812e-02,5.000000000000000000e+00
5.802096405999999843e+04,1.061447574165992558e+00,9.788936023352188265e-01,2.751315652952562862e-02,5.000000000000000000e+00
5.802296538999999757e+04,1.050747943878232116e+00,1.009921771353074371e+00,2.834653502116497858e-02,5.000000000000000000e+00
5.802596615000000020e+04,1.048814176249191599e+00,9.733263056620540254e-01,2.943938298606531973e-02,5.000000000000000000e+00
5.802696605000000272e+04,9.988460323751282566e-01,9.728780811186883426e-01,4.023381724947481392e-02,5.000000000000000000e+00
5.802696643999999651e+04,1.020231078204326680e+00,1.030938610486931140e+00,4.165157243988681229e-02,5.000000000000000000e+00
5.802796721000000252e+04,1.032520180954764610e+00,1.004967357783862036e+00,3.073672858617516879e-02,5.000000000000000000e+00
5.808237019000000146e+04,1.060470394898248792e+00,9.991336148009810625e-01,3.803568472693133473e-02,5.000000000000000000e+00
5.808434537599980104e+04,8.543598491421554586e-01,1.066424395552272530e+00,1.347995556712221904e-02,4.000000000000000000e+00
5.808634265600010258e+04,9.910428449343157142e-01,1.032216155199371155e+00,1.319020170886396615e-02,4.000000000000000000e+00
5.808837105999999767e+04,9.860491177293105869e-01,1.018595527184253502e+00,3.948493265649238165e-02,5.000000000000000000e+00
5.808937112999999954e+04,1.018353472975909169e+00,9.976338788052214746e-01,3.952131637617548043e-02,5.000000000000000000e+00
5.809037114999999903e+04,1.054626181953520314e+00,1.012136159710916194e+00,3.681657059225434958e-02,5.000000000000000000e+00
5.809037142000000313e+04,1.047848627414098344e+00,9.789895346178831836e-01,4.021901236179984546e-02,5.000000000000000000e+00
5.809134472799999639e+04,9.113601408082291355e-01,9.837532046336763258e-01,1.865717847153652506e-02,4.000000000000000000e+00
5.809137103000000207e+04,1.015543542194974558e+00,1.001744304984860445e+00,4.256734693829763994e-02,5.000000000000000000e+00
5.809334369800009881e+04,9.615432652820329329e-01,1.080224160876991579e+00,1.314805958231874544e-02,4.000000000000000000e+00
5.809337107999999716e+04,1.020231078204326680e+00,9.666061439381669063e-01,3.008102738491761491e-02,5.000000000000000000e+00
5.809437107999999716e+04,1.006232983036338124e+00,9.792009057817937512e-01,3.406923028220416871e-02,5.000000000000000000e+00
5.809534262199980003e+04,8.743788224000104137e-01,9.784763580114913539e-01,1.351155673847683272e-02,4.000000000000000000e+00
5.809637109999999666e+04,1.019291843255566210e+00,9.840238157197285229e-01,2.998670197923303249e-02,5.000000000000000000e+00
5.809637137999999686e+04,1.026830000600596149e+00,9.859363527099171964e-01,3.004199043251894533e-02,5.000000000000000000e+00
5.809732041099989874e+04,9.340842092876412428e-01,9.692385975184572011e-01,1.369767385723914647e-02,4.000000000000000000e+00
5.809737088999999833e+04,1.034423906273773897e+00,9.994882847135816428e-01,3.035936370437985685e-02,5.000000000000000000e+00
5.809737116000000242e+04,1.053655282527765191e+00,9.799889285964292762e-01,3.248487694153150834e-02,5.000000000000000000e+00
5.810036965000000055e+04,1.024940250896816174e+00,1.026980271185727878e+00,2.565325565783748568e-02,5.000000000000000000e+00
5.810036991999999736e+04,1.038241893453926590e+00,1.017335666266472316e+00,2.635947501837116597e-02,5.000000000000000000e+00
5.810129914900010044e+04,8.849697591075381675e-01,1.040839608484767309e+00,1.315433189863983617e-02,4.000000000000000000e+00
5.810134432299990294e+04,8.757997772229404454e-01,1.023004511155778173e+00,1.188637482957561643e-02,4.000000000000000000e+00
5.810136968999999954e+04,1.030619959199495783e+00,9.952834233018188481e-01,2.217951642663371775e-02,5.000000000000000000e+00
5.810136996999999974e+04,9.878671612947876879e-01,1.023553504092942656e+00,2.284294389709961778e-02,5.000000000000000000e+00
5.810234042199979740e+04,8.279269705190756001e-01,9.736040053403198780e-01,1.605342663832917335e-02,4.000000000000000000e+00
5.810237120000000141e+04,1.017415966569329422e+00,9.710348046378890485e-01,2.434122827884915852e-02,5.000000000000000000e+00
5.810330410300009680e+04,8.260456154958096819e-01,9.330494835053678715e-01,1.360629282511094384e-02,4.000000000000000000e+00
5.810429102399989642e+04,1.015699480643429187e+00,9.165175932953784077e-01,1.256652677172217548e-02,4.000000000000000000e+00
5.810434151000020211e+04,9.850222268485834265e-01,9.926689809898002759e-01,1.230866078613618818e-02,4.000000000000000000e+00
5.810437198000000353e+04,1.011809024979445137e+00,1.007283943005570892e+00,2.391897083745436400e-02,5.000000000000000000e+00
5.810437225000000035e+04,1.037286077568261744e+00,9.788208053245673890e-01,2.236413334863734254e-02,5.000000000000000000e+00
5.810529921900019690e+04,1.046200276292082565e+00,9.639008653322653775e-01,1.295736943981064086e-02,4.000000000000000000e+00
5.810628569999989850e+04,1.041533469254795952e+00,9.391317629758895169e-01,1.358239065009605312e-02,4.000000000000000000e+00
5.810632849000020360e+04,9.312125715065227016e-01,9.951916045492269491e-01,1.328527498479197162e-02,4.000000000000000000e+00
5.810830214700009674e+04,1.084061773278603535e+00,9.175241447359390179e-01,1.316822628578851774e-02,4.000000000000000000e+00
5.810929453099989769e+04,9.124360387218859447e-01,9.022378099971367638e-01,1.388549258088245426e-02,4.000000000000000000e+00
5.811030691599989950e+04,1.013651880451138076e+00,9.930475150990329958e-01,1.287181170815533335e-02,4.000000000000000000e+00
5.811037651999999798e+04,1.018353472975909169e+00,1.012244289221158722e+00,2.481661192098128313e-02,5.000000000000000000e+00
5.811127245899989794e+04,1.048268245948428268e+00,9.842419024629623925e-01,1.367319701938015178e-02,4.000000000000000000e+00
5.811131570000020292e+04,1.093698535009030470e+00,9.984528232106132384e-01,1.267270713892887021e-02,4.000000000000000000e+00
5.811137473000000318e+04,1.027776181647152010e+00,1.033331010038317066e+00,2.218802945929486403e-02,5.000000000000000000e+00
5.811229023700019752e+04,1.197107716861978144e+00,9.928006405168384729e-01,1.289608529235213713e-02,4.000000000000000000e+00
5.811233294600019872e+04,1.118211695768272174e+00,1.017331142946009681e+00,1.274335526881213189e-02,4.000000000000000000e+00
5.811326784100010264e+04,1.243051810318754891e+00,1.057908913071171630e+00,1.385512621196057469e-02,4.000000000000000000e+00
5.811332546899979934e+04,1.149382102795938332e+00,9.751252817089408609e-01,1.235136997155239502e-02,4.000000000000000000e+00
5.811337806000000273e+04,1.018353472975909169e+00,9.748179005322010759e-01,2.776773263250334120e-02,5.000000000000000000e+00
5.811337832000000344e+04,9.997664273613560137e-01,9.923472995425566268e-01,3.008102738491761491e-02,5.000000000000000000e+00
5.811426383699989674e+04,1.124216694894474733e+00,1.038870547798745658e+00,1.269175502987392873e-02,4.000000000000000000e+00
5.811430655700019997e+04,6.023881644524042844e-01,1.035665672069629784e+00,1.198500791170512697e-02,4.000000000000000000e+00
5.811437877999999910e+04,9.988460323751282566e-01,1.018178655536778221e+00,3.116601145242270041e-02,5.000000000000000000e+00
5.811437905000000319e+04,9.842344200412321831e-01,1.024370354306190389e+00,3.311023946762096937e-02,5.000000000000000000e+00
5.811531470499980060e+04,5.712134571551752416e-01,9.644554528393053383e-01,1.203281911105765455e-02,4.000000000000000000e+00
5.811537950999999885e+04,1.009946919466247817e+00,1.008603873157937203e+00,2.855617139036565819e-02,5.000000000000000000e+00
5.811627358199979790e+04,5.360528759734081161e-01,1.059868393442295664e+00,1.467807075532697077e-02,4.000000000000000000e+00
5.811631623299980129e+04,1.185143203761267250e+00,1.046530184475929826e+00,1.296244306488597217e-02,4.000000000000000000e+00
5.811637948999999935e+04,1.016479323240537358e+00,1.002517169231824212e+00,2.692630265772168879e-02,5.000000000000000000e+00
5.811725877900000341e+04,1.197197028926669793e+00,9.225638012417338718e-01,1.733819836898488689e-02,4.000000000000000000e+00
5.811730180000000109e+04,1.094239606934756637e+00,1.002463519851367391e+00,1.366677091025381673e-02,4.000000000000000000e+00
5.811734462400009943e+04,1.078331843809213986e+00,9.720317276235108661e-01,1.233702453763712951e-02,4.000000000000000000e+00
5.811831031800019991e+04,1.075787343073065117e+00,9.604499924023405244e-01,1.439736528349611945e-02,4.000000000000000000e+00
5.811836131000006571e+04,9.420451841772516932e-01,1.012327117266619059e+00,1.869742955899963283e-02,2.000000000000000000e+00
5.811838090999999986e+04,9.997664273613560137e-01,1.003991156176271327e+00,2.697594845163676230e-02,5.000000000000000000e+00
5.811838119000000006e+04,9.960899282459959592e-01,9.712767470236131073e-01,2.612021353736483295e-02,5.000000000000000000e+00
5.811925581600009900e+04,1.131563239674743038e+00,9.697867048126126432e-01,1.953353640532245680e-02,4.000000000000000000e+00
5.811929870900000242e+04,1.128150993998518814e+00,9.594447576907673136e-01,1.514234517109310819e-02,4.000000000000000000e+00
5.811934167200000229e+04,1.061738658094145693e+00,1.062502739300154708e+00,1.453019137130039627e-02,4.000000000000000000e+00
5.811938087999999698e+04,1.029671160142842989e+00,9.857335174426106184e-01,2.199834287563842000e-02,5.000000000000000000e+00
5.812124460100010037e+04,1.060983989599259436e+00,1.036149907845113294e+00,2.033775410145887211e-02,4.000000000000000000e+00
5.812128718200000003e+04,1.152902100363097038e+00,1.036870778487291256e+00,1.539397292508166981e-02,4.000000000000000000e+00
5.812132953100000304e+04,1.138675641615774392e+00,1.030735501566082180e+00,1.381954153443219063e-02,4.000000000000000000e+00
5.812138253000000259e+04,1.011809024979445137e+00,9.999550975762458993e-01,3.082177474734013739e-02,5.000000000000000000e+00
5.812224211199999991e+04,1.134482054186927380e+00,1.010835781211933959e+00,1.823805674386069428e-02,4.000000000000000000e+00
5.812231595499999821e+04,1.064689155121633535e+00,1.036833264477980299e+00,1.418657068839094919e-02,4.000000000000000000e+00
5.812238294000000315e+04,1.009946919466247817e+00,1.022784784306764783e+00,2.964424671161268454e-02,5.000000000000000000e+00
5.812323936899979890e+04,1.094911028902338712e+00,9.488217069692619354e-01,1.847469284274383741e-02,4.000000000000000000e+00
5.812328188099990075e+04,1.100188827605312225e+00,1.005788749670811555e+00,1.556082739014332146e-02,4.000000000000000000e+00
5.812332487800020317e+04,1.098367389896478530e+00,9.836917839463065194e-01,1.450984421529188939e-02,4.000000000000000000e+00
5.812335366000002250e+04,9.490120650283458970e-01,9.935814035066075078e-01,1.817112875751761975e-02,2.000000000000000000e+00
5.812338298999999824e+04,9.988460323751282566e-01,9.718540076409899475e-01,2.501363008928673276e-02,5.000000000000000000e+00
5.812338324999999895e+04,1.079191581468846195e+00,1.003207701364849713e+00,2.494231481647604665e-02,5.000000000000000000e+00
